PartitionKey,RowKey,Timestamp,ArmorClassification,ArmorClassification@type,ContentSource,ContentSource@type,ContentType,ContentType@type,Cost,Cost@type,DamageDieModifier,DamageDieModifier@type,DamageDieType,DamageDieType@type,DamageNumberOfDice,DamageNumberOfDice@type,DamageType,DamageType@type,EquipmentCategory,EquipmentCategory@type,ModesJson,ModesJson@type,Name,Name@type,PropertiesJson,PropertiesJson@type,PropertiesMapJson,PropertiesMapJson@type,StealthDisadvantage,StealthDisadvantage@type,WeaponClassification,WeaponClassification@type,Weight,Weight@type,Description,Description@type,AC,AC@type,StrengthRequirement,StrengthRequirement@type
Core,Sabermace,2023-05-30T20:15:17.4303707Z,Unknown,String,WH,String,Core,String,950,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Sabermace,String,"[""Brutal 1"",""dexterity 13"",""hidden"",""luminous"",""versatile (1d10)""]",String,"{""Brutal"":""Brutal 1"",""Dexterity"":""dexterity 13"",""Hidden"":""hidden"",""Luminous"":""luminous"",""Versatile"":""versatile (1d10)""}",String,false,Boolean,SimpleLightweapon,String,2.75,String,,,,,,
Core,Saberwhip,2023-05-30T20:15:38.6882479Z,Unknown,String,PHB,String,Core,String,750,Int32,0,Int32,4,Int32,1,Int32,Energy,String,Weapon,String,[],String,Saberwhip,String,"[""Finesse"",""hidden"",""luminous"",""reach""]",String,"{""Finesse"":""Finesse"",""Hidden"":""hidden"",""Luminous"":""luminous"",""Reach"":""reach""}",String,false,Boolean,MartialLightweapon,String,3.5,String,,,,,,
Core,Scattergun,2023-05-30T20:15:38.6802523Z,Unknown,String,PHB,String,Core,String,625,Int32,0,Int32,6,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Scattergun,String,"[""Burst 2"",""reload 8"",""slug cartridge (range 30/120)"",""strength 11""]",String,"{""Burst"":""Burst 2"",""Reload"":""reload 8"",""Range"":""slug cartridge (range 30/120)"",""Strength"":""strength 11""}",String,false,Boolean,SimpleBlaster,String,2,String,,,,,,
Core,Scavenging kit,2023-05-30T20:15:17.4353692Z,Unknown,String,WH,String,Core,String,75,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Kit,String,[],String,Scavenging kit,String,,String,,String,false,Boolean,Unknown,String,4,String,,,,,,
Core,Security kit,2023-05-30T20:15:38.960093Z,Unknown,String,PHB,String,Core,String,650,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Kit,String,[],String,Security kit,String,,String,,String,false,Boolean,Unknown,String,3,String,,,,,,
Core,Security spike,2023-05-30T20:15:17.2034998Z,Unknown,String,WH,String,Core,String,150,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Utility,String,[],String,Security spike,String,,String,,String,false,Boolean,Unknown,String,0.5,String,"When you make an Intelligence (security kit) check, you can use the spike (no action required) to reroll the check. You must use the new roll. You can wait until after you roll the d20 before deciding to use the spike, but you must decide before the GM says whether the check succeeds or fails.",String,,,,
Core,Shawm,2023-05-30T20:15:17.2084975Z,Unknown,String,WH,String,Core,String,20,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,MusicalInstrument,String,[],String,Shawm,String,,String,,String,false,Boolean,Unknown,String,1,String,,,,,,
Core,Shotgun,2023-05-30T20:15:38.6802523Z,Unknown,String,PHB,String,Core,String,725,Int32,0,Int32,4,Int32,2,Int32,Kinetic,String,Weapon,String,[],String,Shotgun,String,"[""Burst 2"",""reload 4"",""slug cartridge (range 30/120)"",""strength 11"",""two-handed""]",String,"{""Burst"":""Burst 2"",""Reload"":""reload 4"",""Range"":""slug cartridge (range 30/120)"",""Strength"":""strength 11"",""Two-Handed"":""two-handed""}",String,false,Boolean,SimpleBlaster,String,6.5,String,,,,,,
Core,Shotosaber,2023-05-30T20:15:38.6882479Z,Unknown,String,PHB,String,Core,String,450,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Shotosaber,String,"[""Finesse"",""hidden"",""light"",""luminous""]",String,"{""Finesse"":""Finesse"",""Hidden"":""hidden"",""Light"":""light"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,1,String,,,,,,
Core,Shoulder blaster,2023-05-30T20:15:17.4263736Z,Unknown,String,WH,String,Core,String,1275,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Shoulder blaster,String,"[""Power cell (range 40/160)"",""rapid 4"",""reload 16"",""smart (15/+2)"",""special""]",String,"{""Power Cell"":""Power cell (range 40/160)"",""Rapid"":""rapid 4"",""Reload"":""reload 16"",""Smart"":""smart (15/+2)"",""Special"":""special""}",String,false,Boolean,MartialBlaster,String,3,String,"Mounted by the shoulder slot, a shoulder blaster does not require a free hand to use. Additionally, you have advantage on Strength ability checks and saving throws to avoid being disarmed of this weapon.",String,,,,
Core,Shoulder cannon,2023-05-30T20:15:17.4263736Z,Unknown,String,WH,String,Core,String,1625,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Shoulder cannon,String,"[""Auto"",""burst 8"",""power cell (range 60/240)"",""reload 8"",""smart (15/+2)"",""special"",""strength 11""]",String,"{""Auto"":""Auto"",""Burst"":""burst 8"",""Power Cell"":""power cell (range 60/240)"",""Reload"":""reload 8"",""Smart"":""smart (15/+2)"",""Special"":""special"",""Strength"":""strength 11""}",String,false,Boolean,MartialBlaster,String,8.5,String,"Mounted by the shoulder slot, a shoulder cannon does not require a free hand to use. Additionally, you have advantage on Strength ability checks and saving throws to avoid being disarmed of this weapon.",String,,,,
Core,Shovel,2023-05-30T20:15:38.971087Z,Unknown,String,PHB,String,Core,String,7,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Utility,String,[],String,Shovel,String,,String,,String,false,Boolean,Unknown,String,5,String,,,,,,
Core,Sicklesaber,2023-05-30T20:15:17.4303707Z,Unknown,String,WH,String,Core,String,700,Int32,0,Int32,6,Int32,1,Int32,Energy,String,Weapon,String,[],String,Sicklesaber,String,"[""Dexterity 11"",""dire 1"",""hidden"",""light"",""luminous""]",String,"{""Dexterity"":""Dexterity 11"",""Dire"":""dire 1"",""Hidden"":""hidden"",""Light"":""light"",""Luminous"":""luminous""}",String,false,Boolean,SimpleLightweapon,String,1,String,,,,,,
Core,Sith saber,2023-05-30T20:15:17.4313708Z,Unknown,String,WH,String,Core,String,925,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Sith saber,String,"[""Dexterity 11"",""hidden"",""keen 1"",""versatile (1d10)""]",String,"{""Dexterity"":""Dexterity 11"",""Hidden"":""hidden"",""Keen"":""keen 1"",""Versatile"":""versatile (1d10)""}",String,false,Boolean,MartialLightweapon,String,2.75,String,,,,,,
Core,Slicer's kit,2023-05-30T20:15:38.960093Z,Unknown,String,PHB,String,Core,String,800,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Kit,String,[],String,Slicer's kit,String,,String,,String,false,Boolean,Unknown,String,6,String,,,,,,
Core,Slitherhorn,2023-05-30T20:15:17.2094967Z,Unknown,String,WH,String,Core,String,120,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,MusicalInstrument,String,[],String,Slitherhorn,String,,String,,String,false,Boolean,Unknown,String,2,String,,,,,,
Core,Slug cartridge,2023-05-30T20:15:38.9610928Z,Unknown,String,PHB,String,Core,String,2,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Slug cartridge,String,,String,,String,false,Boolean,Unknown,String,0,String,"Weapons with this property fire slug cartridges, which must be loaded in order to fire the weapon.",String,,,,
Core,Slugpistol,2023-05-30T20:15:38.6802523Z,Unknown,String,PHB,String,Core,String,325,Int32,0,Int32,6,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Slugpistol,String,"[""Rapid 8"",""reload 16"",""slug cartridge (range 40/160)"",""strength 11""]",String,"{""Rapid"":""Rapid 8"",""Reload"":""reload 16"",""Range"":""slug cartridge (range 40/160)"",""Strength"":""strength 11""}",String,false,Boolean,SimpleBlaster,String,3,String,,,,,,
Core,Slugthrower,2023-05-30T20:15:38.6832509Z,Unknown,String,PHB,String,Core,String,525,Int32,0,Int32,8,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Slugthrower,String,"[""Reload 12"",""slug cartridge (range 105/420)"",""two-handed""]",String,"{""Reload"":""Reload 12"",""Range"":""slug cartridge (range 105/420)"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,7.5,String,,,,,,
Core,Smart cannon,2023-05-30T20:15:17.4263736Z,Unknown,String,WH,String,Core,String,2250,Int32,0,Int32,10,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Smart cannon,String,"[""Auto"",""burst 2"",""rapid 2"",""reload 4"",""slug cartridge (range 75/300)"",""smart (15/+2)"",""strength 15"",""two-handed""]",String,"{""Auto"":""Auto"",""Burst"":""burst 2"",""Rapid"":""rapid 2"",""Reload"":""reload 4"",""Range"":""slug cartridge (range 75/300)"",""Smart"":""smart (15/+2)"",""Strength"":""strength 15"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,13.5,String,,,,,,
Core,Smart pistol,2023-05-30T20:15:17.4263736Z,Unknown,String,WH,String,Core,String,1075,Int32,0,Int32,6,Int32,1,Int32,Kinetic,String,Weapon,String,[],String,Smart pistol,String,"[""Piercing 1"",""rapid 2"",""reload 16"",""slug cartridge (range 40/160)"",""smart (15/+2)"",""strength 11""]",String,"{""Piercing"":""Piercing 1"",""Rapid"":""rapid 2"",""Reload"":""reload 16"",""Range"":""slug cartridge (range 40/160)"",""Smart"":""smart (15/+2)"",""Strength"":""strength 11""}",String,false,Boolean,MartialBlaster,String,4,String,,,,,,
Core,Smugglepack,2023-05-30T20:15:17.2034998Z,Unknown,String,WH,String,Core,String,400,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Storage,String,[],String,Smugglepack,String,,String,,String,false,Boolean,Unknown,String,0,String,"This backpack comes with a main compartment that stores 15.00 lb., not exceeding 1/2 cubic foot. Additionally, it has a hidden storage compartment that stores 5 lb., not exceeding 1/4 cubic foot. Finding the hidden compartment requires a DC 15 Investigation check.",String,,,,
Core,Snare,2023-05-30T20:15:17.1975048Z,Unknown,String,WH,String,Core,String,300,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Ammunition,String,[],String,Snare,String,,String,,String,false,Boolean,Unknown,String,2,String,"When hit by this wrist launcher ammunition, a Medium or smaller creature is restrained until it is freed. A snare has no effect on formless or Large or larger creatures. A creature can use its action to make a DC 13 Strength or Dexterity check (the target chooses the ability to use), freeing itself or another creature within its reach on a success. The snare has an AC of 10, 5 hit points, and immunity to all damage not dealt by melee weapons. Destroying the snare frees the creature without harming it and immediately ends the snare's effects.",String,,,,
Core,Sniper rifle,2023-05-30T20:15:38.6832509Z,Unknown,String,PHB,String,Core,String,1300,Int32,0,Int32,12,Int32,1,Int32,Energy,String,Weapon,String,[],String,Sniper rifle,String,"[""Power cell (range 150/600)"",""reload 2"",""strength 13"",""two-handed""]",String,"{""Power Cell"":""Power cell (range 150/600)"",""Reload"":""reload 2"",""Strength"":""strength 13"",""Two-Handed"":""two-handed""}",String,false,Boolean,MartialBlaster,String,13.5,String,,,,,,
Core,Spicebrew,2023-05-30T20:15:17.205499Z,Unknown,String,WH,String,Core,String,90,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,AlcoholicBeverage,String,[],String,Spicebrew,String,,String,,String,false,Boolean,Unknown,String,0,String,"Spicebrew, a popular drink across the galaxy, is a tanned alcoholic beverage topped with foam. As an action, you can apply this substance to a creature within 5 feet. For the next minute, the creature experiences a high that increases their current and maximum force points by 2d3. At the end of the high, the creature must succeed on a DC 14 Constitution saving throw or experience a low that lasts 10 minutes, their current and maximum force points are reduced by 2d3. At the end of the low, the creature must make a DC 14 Wisdom saving throw to resist addiction.",String,,,,
Core,Spicer's kit,2023-05-30T20:15:17.4353692Z,Unknown,String,WH,String,Core,String,700,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,Kit,String,[],String,Spicer's kit,String,,String,,String,false,Boolean,Unknown,String,4,String,,,,,,
Core,Splitsaber,2023-05-30T20:15:38.6882479Z,Unknown,String,PHB,String,Core,String,1500,Int32,0,Int32,4,Int32,2,Int32,Energy,String,Weapon,String,[],String,Splitsaber,String,"[""Double (2d4 energy)"",""interlocking"",""luminous""]",String,"{""Double"":""Double (2d4 energy)"",""Interlocking"":""interlocking"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,3,String,,,,,,
Core,Splitshoto,2023-05-30T20:15:38.6892471Z,Unknown,String,PHB,String,Core,String,1150,Int32,0,Int32,8,Int32,1,Int32,Energy,String,Weapon,String,[],String,Splitshoto,String,"[""Double (1d8 energy)"",""interlocking"",""light"",""luminous""]",String,"{""Double"":""Double (1d8 energy)"",""Interlocking"":""interlocking"",""Light"":""light"",""Luminous"":""luminous""}",String,false,Boolean,MartialLightweapon,String,2,String,,,,,,
Core,Stealth field generator,2023-05-30T20:15:38.9720867Z,Unknown,String,PHB,String,Core,String,8000,Int32,0,Int32,0,Int32,0,Int32,Unknown,String,WeaponOrArmorAccessory,String,[],String,Stealth field generator,String,,String,,String,false,Boolean,Unknown,String,3,String,"Stealth field generators are special devices typically worn on belts that function as a portable, personal cloaking device. Activating or deactivating the generator requires a bonus action and, while active, you have advantage on Dexterity (Stealth) ability checks that rely on sight. The generator lasts for 1 minute and can be recharged by a power source or replacing the power cell. This effect ends early if you make an attack or cast a force or tech power.",String,,,,
